event_id,user_id,event_timestamp,country,city,region,latitude,longitude,store_visit,traffic_source
E001103,U00044,2025-11-27T02:19:26,UAE,Dubai,Dubai,25.231086,55.310122,No,Email
E001104,U00188,2025-11-09T09:00:18,India,Bengaluru,Karnataka,12.956709,77.605362,Yes,Social
E001105,U00025,2026-05-02T02:04:14,India,Pune,Maharashtra,18.563013,73.81564,No,Paid Search
E001106,U00017,2025-04-15T15:02:26,Germany,Berlin,Berlin,52.5632,13.356626,No,Social
E001107,U00123,2025-12-31T20:19:01,Singapore,Singapore,Singapore,1.335228,103.848901,No,Email
E001108,U00194,2026-01-20T13:52:28,India,Pune,Maharashtra,18.472243,73.826706,No,Email
E001109,U00213,2025-03-25T16:15:17,India,Mumbai,Maharashtra,19.08519,72.843789,No,Referral
E001110,U00053,2025-04-22T12:28:30,UK,London,England,51.52453,-0.176338,No,Organic
E001111,U00149,2025-09-19T18:25:10,India,Delhi,Delhi,28.659294,77.25453,No,Direct
E001112,U00017,2026-01-30T00:23:59,India,Bengaluru,Karnataka,13.021279,77.574179,No,Direct
E001113,U00282,2025-06-12T03:57:25,India,Bengaluru,Karnataka,12.988181,77.603215,No,Email
E001114,U00262,2026-01-07T12:21:05,Singapore,Singapore,Singapore,1.36521,103.79349,Yes,Email
E001115,U00409,2025-08-08T02:41:46,India,Mumbai,Maharashtra,19.065173,72.829019,Yes,Paid Search
E001116,U00150,2025-06-23T12:30:29,India,Bengaluru,Karnataka,12.92435,77.602626,No,Referral
E001117,U00010,2026-01-17T22:17:56,India,Hyderabad,Telangana,17.396846,78.459303,No,Direct
E001118,U00290,2026-05-16T01:38:14,India,Hyderabad,Telangana,17.345636,78.535859,No,Social
E001119,U00318,2026-01-21T16:00:15,Singapore,Singapore,Singapore,1.377559,103.78506,No,Social
E001120,U00081,2025-04-23T20:04:07,India,Mumbai,Maharashtra,19.078187,72.907545,No,Email
E001121,U00085,2025-04-09T22:48:37,UAE,Dubai,Dubai,25.217984,55.226369,Yes,Paid Search
E001122,U00191,2025-10-24T21:30:02,India,Pune,Maharashtra,18.560064,73.835397,No,Email
E001123,U00189,2026-02-07T20:28:08,India,Mumbai,Maharashtra,19.044445,72.835581,No,Organic
E001124,U00323,2025-05-09T22:29:50,India,Hyderabad,Telangana,17.345229,78.488358,No,Referral
E001125,U00221,2025-02-03T17:51:52,India,Bengaluru,Karnataka,12.955281,77.585882,No,Organic
E001126,U00270,2026-03-06T18:43:49,India,Delhi,Delhi,28.585651,77.171709,No,Social
E001127,U00286,2025-10-24T09:51:48,UK,London,England,51.520689,-0.174235,No,Email
E001128,U00314,2025-09-08T20:23:36,India,Mumbai,Maharashtra,19.058639,72.875064,No,Social
E001129,U00082,2025-07-21T13:50:00,India,Hyderabad,Telangana,17.365293,78.438181,No,Paid Search
E001130,U00098,2025-02-24T18:09:06,India,Hyderabad,Telangana,17.388669,78.520339,Yes,Email
E001131,U00022,2025-06-25T19:43:34,India,Pune,Maharashtra,18.516602,73.83672,No,Organic
E001132,U00348,2025-10-23T15:48:04,USA,New York,New York,40.665957,-74.04075,No,Organic
E001133,U00128,2026-06-05T01:03:31,India,Hyderabad,Telangana,17.413799,78.497128,No,Organic
E001134,U00401,2025-03-13T20:36:08,Singapore,Singapore,Singapore,1.310627,103.796169,No,Referral
E001135,U00412,2026-04-24T04:20:06,India,Mumbai,Maharashtra,19.109082,72.909158,Yes,Social
E001136,U00074,2025-08-24T22:45:14,Singapore,Singapore,Singapore,1.397741,103.837454,No,Email
E001137,U00149,2025-02-19T05:41:06,USA,New York,New York,40.718021,-73.978294,No,Paid Search
E001138,U00387,2025-02-24T04:25:49,India,Hyderabad,Telangana,17.342849,78.446024,No,Organic
E001139,U00176,2025-03-08T17:44:12,USA,New York,New York,40.726149,-74.024795,No,Paid Search
E001140,U00301,2026-06-04T06:03:00,India,Delhi,Delhi,28.595386,77.170584,Yes,Social
E001141,U00001,2026-03-21T16:37:57,UK,London,England,51.461055,-0.141484,No,Organic
E001142,U00419,2026-01-26T22:43:28,Singapore,Singapore,Singapore,1.347424,103.799391,No,Paid Search
E001143,U00415,2025-10-02T17:12:42,India,Mumbai,Maharashtra,19.028178,72.838157,No,Email
E001144,U00392,2025-04-29T10:10:32,India,Hyderabad,Telangana,17.36647,78.449214,No,Direct
E001145,U00233,2025-07-27T22:49:52,UK,London,England,51.517164,-0.098544,Yes,Paid Search
E001146,U00298,2026-04-22T11:17:31,UK,London,England,51.483752,-0.115776,No,Referral
E001147,U00127,2026-04-18T14:29:25,UK,London,England,51.457571,-0.083343,Yes,Paid Search
E001148,U00148,2025-03-11T02:21:50,Singapore,Singapore,Singapore,1.376879,103.869688,Yes,Direct
E001149,U00198,2025-01-14T03:26:14,Singapore,Singapore,Singapore,1.398447,103.776881,Yes,Email
E001150,U00360,2026-05-17T16:31:08,UK,London,England,51.492259,-0.08357,No,Social
E001151,U00045,2026-06-17T09:37:21,UK,London,England,51.549746,-0.137942,No,Organic
E001152,U00330,2025-09-16T02:17:01,India,Bengaluru,Karnataka,13.021245,77.604856,No,Organic
E001153,U00199,2025-08-13T04:16:28,India,Delhi,Delhi,28.596112,77.198616,Yes,Social
E001154,U00238,2026-04-11T14:30:14,UK,London,England,51.486259,-0.125495,No,Referral
E001155,U00418,2026-02-07T23:36:21,Singapore,Singapore,Singapore,1.37959,103.833415,No,Referral
E001156,U00333,2025-07-11T10:16:47,India,Hyderabad,Telangana,17.386676,78.48343,No,Organic
E001157,U00234,2025-12-30T22:07:52,India,Bengaluru,Karnataka,13.020423,77.636735,Yes,Organic
E001158,U00114,2026-05-23T20:30:02,UK,London,England,51.505829,-0.082024,No,Referral
E001159,U00418,2025-01-29T17:12:46,India,Hyderabad,Telangana,17.394552,78.517594,No,Organic
E001160,U00055,2026-03-22T15:11:04,India,Mumbai,Maharashtra,19.119158,72.835088,No,Email
E001161,U00013,2025-05-13T05:09:11,India,Bengaluru,Karnataka,13.02087,77.572403,No,Social
E001162,U00415,2025-10-05T00:51:15,India,Hyderabad,Telangana,17.364372,78.531181,No,Referral
E001163,U00120,2026-06-01T23:22:21,Singapore,Singapore,Singapore,1.346874,103.792545,No,Social
E001164,U00176,2025-10-18T12:20:33,Germany,Berlin,Berlin,52.543041,13.453493,No,Paid Search
E001165,U00349,2025-01-21T14:15:04,Germany,Berlin,Berlin,52.568564,13.403004,No,Direct
E001166,U00388,2025-02-13T00:45:13,India,Pune,Maharashtra,18.506419,73.897387,No,Direct
E001167,U00207,2025-09-28T06:53:06,Germany,Berlin,Berlin,52.528361,13.393473,Yes,Email
E001168,U00332,2025-12-21T11:12:16,India,Mumbai,Maharashtra,19.121724,72.889042,Yes,Email
E001169,U00391,2025-11-29T02:31:05,India,Pune,Maharashtra,18.566553,73.893605,No,Paid Search
E001170,U00078,2025-06-02T07:07:25,India,Hyderabad,Telangana,17.385657,78.508466,No,Referral
E001171,U00169,2026-05-29T14:40:05,UAE,Dubai,Dubai,25.23938,55.258412,Yes,Referral
E001172,U00199,2026-03-06T20:16:30,India,Delhi,Delhi,28.650476,77.224885,No,Organic
E001173,U00124,2025-08-01T10:01:43,India,Hyderabad,Telangana,17.40513,78.535803,No,Organic
E001174,U00018,2025-12-01T07:37:50,UK,London,England,51.548941,-0.138548,Yes,Social
E001175,U00118,2025-09-06T02:36:24,USA,New York,New York,40.726908,-74.008231,No,Paid Search
E001176,U00070,2025-09-21T07:26:24,India,Mumbai,Maharashtra,19.114084,72.839844,Yes,Direct
E001177,U00190,2025-07-24T06:10:51,Germany,Berlin,Berlin,52.525729,13.373798,No,Email
E001178,U00306,2025-12-14T20:43:24,India,Pune,Maharashtra,18.552361,73.860211,Yes,Social
E001179,U00119,2026-04-11T11:45:27,UAE,Dubai,Dubai,25.190862,55.22129,No,Social
E001180,U00051,2026-02-25T05:05:26,India,Delhi,Delhi,28.611444,77.242993,No,Email
E001181,U00065,2026-04-15T09:39:12,Germany,Berlin,Berlin,52.566488,13.391212,No,Direct
E001182,U00089,2025-10-30T11:30:14,India,Bengaluru,Karnataka,12.954527,77.606714,No,Organic
E001183,U00408,2025-03-28T06:47:30,India,Bengaluru,Karnataka,12.988281,77.622977,No,Direct
E001184,U00038,2025-11-19T13:20:45,India,Bengaluru,Karnataka,12.929916,77.57727,Yes,Referral
E001185,U00130,2026-04-30T06:37:57,UK,London,England,51.476453,-0.151808,No,Organic
E001186,U00001,2025-02-06T09:53:01,India,Delhi,Delhi,28.658656,77.244542,No,Referral
E001187,U00272,2025-08-24T07:29:46,USA,New York,New York,40.676793,-73.979622,No,Email
E001188,U00352,2026-03-12T11:52:30,Germany,Berlin,Berlin,52.532449,13.431416,No,Email
E001189,U00038,2025-02-17T15:51:28,India,Delhi,Delhi,28.583564,77.252217,No,Social
E001190,U00239,2026-05-03T20:34:38,USA,New York,New York,40.675287,-73.988373,Yes,Email
E001191,U00036,2026-04-16T14:57:05,UAE,Dubai,Dubai,25.251743,55.293264,Yes,Organic
E001192,U00011,2025-11-15T23:16:13,USA,New York,New York,40.717495,-73.968121,Yes,Organic
E001193,U00148,2025-04-05T10:07:18,USA,New York,New York,40.735524,-74.016236,No,Organic
E001194,U00212,2025-07-23T08:16:35,India,Pune,Maharashtra,18.553247,73.822254,No,Direct
E001195,U00097,2025-09-04T02:46:33,Singapore,Singapore,Singapore,1.362855,103.812156,No,Referral
E001196,U00223,2025-08-01T18:08:48,Germany,Berlin,Berlin,52.476612,13.439762,Yes,Paid Search
E001197,U00035,2026-03-20T22:44:49,India,Delhi,Delhi,28.586433,77.216741,No,Direct
E001198,U00274,2025-04-26T21:00:34,India,Delhi,Delhi,28.661651,77.172991,No,Direct
E001199,U00090,2025-10-23T13:40:24,Singapore,Singapore,Singapore,1.382604,103.860951,No,Paid Search
E001200,U00320,2026-03-17T22:08:40,UK,London,England,51.515517,-0.117099,No,Paid Search
E001201,U00213,2025-07-19T19:43:48,India,Delhi,Delhi,28.595202,77.2497,No,Direct
E001202,U00411,2026-05-05T04:12:25,USA,New York,New York,40.690642,-73.959857,No,Direct
E001203,U00060,2025-02-27T18:38:47,USA,New York,New York,40.706301,-74.044703,No,Paid Search
E001204,U00310,2026-02-08T16:36:16,India,Pune,Maharashtra,18.475033,73.83245,Yes,Referral
E001205,U00163,2026-06-30T15:11:09,UK,London,England,51.50509,-0.093509,No,Direct
E001206,U00358,2025-05-10T15:13:52,India,Bengaluru,Karnataka,12.998692,77.635585,No,Referral
E001207,U00183,2026-03-25T06:25:57,UK,London,England,51.550107,-0.172387,Yes,Paid Search
E001208,U00200,2025-07-02T19:48:42,India,Bengaluru,Karnataka,12.992924,77.571245,No,Organic
E001209,U00204,2025-11-04T00:21:46,Singapore,Singapore,Singapore,1.319958,103.842248,No,Paid Search
E001210,U00038,2026-02-20T16:36:58,India,Delhi,Delhi,28.582926,77.209872,No,Paid Search
E001211,U00302,2026-03-18T00:04:21,Germany,Berlin,Berlin,52.501947,13.420789,No,Email
E001212,U00408,2026-03-20T16:52:30,India,Pune,Maharashtra,18.542548,73.903717,Yes,Social
E001213,U00178,2025-02-22T09:19:20,UK,London,England,51.542471,-0.146015,No,Direct
E001214,U00350,2025-03-08T06:49:23,India,Delhi,Delhi,28.589386,77.204144,Yes,Email
E001215,U00234,2025-01-10T04:53:23,India,Pune,Maharashtra,18.569164,73.903018,Yes,Referral
E001216,U00335,2025-12-26T15:15:06,Singapore,Singapore,Singapore,1.316942,103.805315,No,Organic
E001217,U00150,2025-05-05T13:28:15,India,Mumbai,Maharashtra,19.042031,72.922507,Yes,Organic
E001218,U00128,2025-01-25T21:53:27,India,Bengaluru,Karnataka,12.975904,77.580749,No,Referral
E001219,U00130,2026-05-11T03:44:46,India,Delhi,Delhi,28.621704,77.175613,No,Referral
E001220,U00088,2025-03-27T22:18:12,UK,London,England,51.479517,-0.086689,Yes,Email
E001221,U00326,2025-12-09T19:51:32,USA,New York,New York,40.715276,-74.047678,Yes,Email
E001222,U00179,2025-04-27T00:00:33,UAE,Dubai,Dubai,25.23105,55.249861,Yes,Email
E001223,U00012,2026-03-04T12:26:43,India,Delhi,Delhi,28.564558,77.220718,No,Referral
E001224,U00224,2026-06-14T15:08:04,UK,London,England,51.482538,-0.110258,No,Email
E001225,U00108,2026-05-04T17:42:33,Germany,Berlin,Berlin,52.539819,13.431203,No,Organic
E001226,U00181,2025-09-15T21:14:38,India,Delhi,Delhi,28.626371,77.232066,Yes,Direct
E001227,U00042,2025-01-26T03:15:15,India,Bengaluru,Karnataka,12.923432,77.580943,No,Referral
E001228,U00364,2025-04-11T02:49:55,India,Hyderabad,Telangana,17.403864,78.513558,Yes,Paid Search
E001229,U00215,2025-01-09T08:07:16,India,Pune,Maharashtra,18.539408,73.807986,No,Paid Search
E001230,U00382,2026-05-24T03:03:18,India,Delhi,Delhi,28.587963,77.162829,No,Organic
E001231,U00420,2026-05-12T21:42:36,India,Pune,Maharashtra,18.537367,73.87498,No,Email
E001232,U00223,2026-03-22T03:52:10,UAE,Dubai,Dubai,25.235488,55.278232,Yes,Referral
E001233,U00213,2025-11-04T21:20:37,India,Bengaluru,Karnataka,13.008047,77.555786,Yes,Email
E001234,U00242,2026-06-10T02:41:45,Singapore,Singapore,Singapore,1.363322,103.853415,No,Paid Search
E001235,U00143,2025-07-16T07:03:36,India,Pune,Maharashtra,18.556213,73.832124,Yes,Organic
E001236,U00298,2025-12-27T15:19:27,Singapore,Singapore,Singapore,1.312059,103.808896,Yes,Direct
E001237,U00170,2026-03-05T23:58:23,USA,New York,New York,40.691539,-73.977122,Yes,Social
E001238,U00298,2025-11-17T16:31:55,India,Mumbai,Maharashtra,19.07498,72.857632,No,Paid Search
E001239,U00050,2025-04-03T10:36:20,USA,New York,New York,40.663159,-74.043041,No,Social
E001240,U00209,2026-04-23T21:32:09,India,Bengaluru,Karnataka,12.98702,77.641032,No,Direct
E001241,U00100,2025-04-05T21:23:45,Singapore,Singapore,Singapore,1.311972,103.841684,No,Paid Search
E001242,U00357,2025-05-07T07:55:00,UAE,Dubai,Dubai,25.192048,55.290613,Yes,Referral
E001243,U00099,2025-12-21T04:59:54,India,Bengaluru,Karnataka,12.954038,77.628345,No,Direct
E001244,U00379,2025-02-14T11:30:53,India,Hyderabad,Telangana,17.358501,78.528823,No,Direct
E001245,U00175,2026-06-10T08:18:17,India,Hyderabad,Telangana,17.384694,78.477159,Yes,Social
E001246,U00169,2025-05-04T14:54:29,India,Bengaluru,Karnataka,12.998759,77.553294,No,Social
E001247,U00238,2025-12-12T21:23:32,USA,New York,New York,40.731382,-73.972518,No,Referral
E001248,U00043,2025-12-12T18:03:07,USA,New York,New York,40.680517,-74.051962,No,Referral
E001249,U00184,2026-02-19T11:53:47,India,Bengaluru,Karnataka,13.018537,77.546587,No,Referral
E001250,U00061,2026-02-27T04:51:10,India,Bengaluru,Karnataka,12.99227,77.603901,No,Social
E001251,U00113,2025-10-13T19:34:23,India,Delhi,Delhi,28.581709,77.258165,No,Social
E001252,U00093,2025-02-05T02:30:23,India,Hyderabad,Telangana,17.401075,78.473147,No,Social
E001253,U00254,2026-04-11T17:03:45,Germany,Berlin,Berlin,52.510677,13.387118,No,Organic
E001254,U00304,2026-03-02T20:09:27,India,Mumbai,Maharashtra,19.094062,72.906225,Yes,Direct
E001255,U00074,2025-12-10T10:18:32,India,Hyderabad,Telangana,17.41086,78.483474,No,Social
E001256,U00282,2026-03-19T17:19:45,India,Mumbai,Maharashtra,19.034776,72.866605,No,Social
E001257,U00020,2025-03-26T16:27:41,USA,New York,New York,40.719844,-73.964844,No,Direct
E001258,U00104,2025-10-22T07:30:00,India,Delhi,Delhi,28.582053,77.236659,No,Referral
E001259,U00101,2025-07-31T11:56:21,Singapore,Singapore,Singapore,1.308179,103.861341,No,Direct
E001260,U00296,2026-02-05T22:56:45,India,Mumbai,Maharashtra,19.03899,72.878459,No,Direct
E001261,U00254,2025-08-07T01:48:24,India,Pune,Maharashtra,18.471103,73.905539,No,Organic
E001262,U00293,2026-04-15T08:55:48,India,Mumbai,Maharashtra,19.10077,72.900752,No,Email
E001263,U00065,2025-12-29T08:58:44,Germany,Berlin,Berlin,52.558386,13.439564,Yes,Social
E001264,U00113,2025-06-14T01:52:02,Singapore,Singapore,Singapore,1.395604,103.861037,No,Email
E001265,U00075,2026-02-03T17:47:55,USA,New York,New York,40.750993,-73.988337,No,Direct
E001266,U00263,2026-05-22T09:26:10,USA,New York,New York,40.748878,-74.00479,Yes,Social
E001267,U00357,2025-07-08T12:29:35,India,Pune,Maharashtra,18.567315,73.853441,Yes,Referral
E001268,U00255,2026-04-02T05:39:34,India,Bengaluru,Karnataka,12.986105,77.591626,No,Referral
E001269,U00335,2025-08-19T20:00:09,Germany,Berlin,Berlin,52.554965,13.449264,No,Social
E001270,U00130,2025-08-29T13:21:15,UK,London,England,51.525599,-0.113343,No,Organic
E001271,U00088,2025-11-27T22:01:17,UK,London,England,51.497499,-0.087037,Yes,Direct
E001272,U00394,2025-12-18T00:29:05,UAE,Dubai,Dubai,25.183281,55.244026,No,Referral
E001273,U00410,2025-07-21T06:15:50,India,Mumbai,Maharashtra,19.094937,72.830799,Yes,Referral
E001274,U00169,2026-05-02T18:03:44,USA,New York,New York,40.68373,-73.994878,No,Referral
E001275,U00401,2026-03-21T12:28:35,India,Bengaluru,Karnataka,12.967806,77.605197,No,Social
E001276,U00388,2025-06-23T04:25:51,USA,New York,New York,40.748307,-74.010956,No,Email
E001277,U00283,2025-02-25T22:59:08,UAE,Dubai,Dubai,25.196464,55.319422,No,Referral
E001278,U00157,2026-06-10T23:44:45,India,Hyderabad,Telangana,17.4346,78.458508,Yes,Direct
E001279,U00344,2025-03-18T00:16:26,India,Pune,Maharashtra,18.476079,73.850986,No,Email
E001280,U00352,2026-05-10T15:12:11,UK,London,England,51.55293,-0.168208,No,Social
E001281,U00261,2026-02-20T05:41:38,India,Bengaluru,Karnataka,12.985792,77.544861,Yes,Referral
E001282,U00365,2026-01-25T04:14:11,India,Delhi,Delhi,28.578761,77.178737,No,Organic
E001283,U00301,2026-04-15T03:39:05,India,Pune,Maharashtra,18.560819,73.84758,No,Referral
E001284,U00096,2025-06-24T03:32:45,UAE,Dubai,Dubai,25.223012,55.225122,Yes,Paid Search
E001285,U00122,2025-09-01T13:13:07,Singapore,Singapore,Singapore,1.333606,103.785662,No,Direct
E001286,U00231,2025-05-02T01:43:25,UAE,Dubai,Dubai,25.235686,55.249274,No,Direct
E001287,U00126,2025-07-28T00:52:05,India,Bengaluru,Karnataka,12.940437,77.641458,No,Organic
E001288,U00018,2026-03-31T12:10:26,India,Hyderabad,Telangana,17.377388,78.497937,Yes,Social
E001289,U00022,2025-04-26T13:46:05,UAE,Dubai,Dubai,25.191614,55.290286,Yes,Email
E001290,U00215,2025-08-29T03:18:41,India,Mumbai,Maharashtra,19.073026,72.835064,No,Social
E001291,U00201,2025-03-28T08:07:04,Germany,Berlin,Berlin,52.497409,13.402011,No,Organic
E001292,U00306,2025-03-14T10:11:24,USA,New York,New York,40.719172,-73.963283,No,Paid Search
E001293,U00008,2025-11-22T00:57:26,UK,London,England,51.5249,-0.102018,No,Email
E001294,U00077,2026-02-25T05:21:03,Singapore,Singapore,Singapore,1.312437,103.785182,No,Direct
E001295,U00215,2026-03-09T23:45:22,India,Bengaluru,Karnataka,12.958068,77.574204,No,Paid Search
E001296,U00166,2025-09-22T04:05:53,India,Bengaluru,Karnataka,13.015281,77.581698,No,Organic
E001297,U00171,2025-11-29T23:37:12,India,Delhi,Delhi,28.660853,77.180225,Yes,Email
E001298,U00345,2025-08-31T00:53:43,UK,London,England,51.534016,-0.117028,No,Paid Search
E001299,U00099,2026-03-24T19:49:36,India,Pune,Maharashtra,18.535017,73.855516,No,Organic
E001300,U00015,2026-02-08T13:05:15,India,Hyderabad,Telangana,17.402837,78.477806,Yes,Direct
E001301,U00339,2025-04-21T09:15:10,India,Pune,Maharashtra,18.510431,73.844403,No,Email
E001302,U00095,2025-04-27T05:59:20,Germany,Berlin,Berlin,52.471737,13.449695,Yes,Email
E001303,U00206,2025-03-22T22:07:11,UAE,Dubai,Dubai,25.24969,55.288453,No,Referral
E001304,U00237,2025-01-19T10:51:44,India,Bengaluru,Karnataka,12.964767,77.638455,No,Organic
E001305,U00029,2025-06-10T22:36:24,UAE,Dubai,Dubai,25.222622,55.238064,No,Paid Search
E001306,U00224,2026-04-11T08:38:29,India,Hyderabad,Telangana,17.365934,78.440016,No,Paid Search
E001307,U00283,2026-05-20T03:13:58,India,Mumbai,Maharashtra,19.064239,72.900512,Yes,Paid Search
E001308,U00038,2026-04-09T03:15:17,India,Pune,Maharashtra,18.529217,73.870219,Yes,Email
E001309,U00173,2025-06-24T05:50:20,Germany,Berlin,Berlin,52.484671,13.355244,Yes,Organic
E001310,U00029,2026-03-11T08:43:15,India,Delhi,Delhi,28.581234,77.20079,Yes,Paid Search
E001311,U00384,2025-08-06T06:30:46,USA,New York,New York,40.686117,-74.00967,Yes,Organic
E001312,U00252,2026-02-25T13:48:05,UAE,Dubai,Dubai,25.183407,55.276766,No,Email
E001313,U00032,2025-11-07T20:48:57,India,Delhi,Delhi,28.652966,77.252353,Yes,Paid Search
E001314,U00014,2025-03-03T11:28:05,USA,New York,New York,40.745859,-73.981271,No,Paid Search
E001315,U00150,2025-07-20T22:15:40,Singapore,Singapore,Singapore,1.399704,103.825141,No,Email
E001316,U00380,2025-07-30T07:10:41,UAE,Dubai,Dubai,25.205127,55.253204,No,Organic
E001317,U00010,2026-05-18T07:57:55,Germany,Berlin,Berlin,52.511696,13.424261,No,Social
E001318,U00419,2025-09-24T03:17:45,UK,London,England,51.472763,-0.114837,Yes,Email
E001319,U00129,2025-12-31T11:53:35,India,Pune,Maharashtra,18.515705,73.853278,No,Referral
E001320,U00357,2026-06-27T23:41:52,India,Hyderabad,Telangana,17.336409,78.43706,No,Email
E001321,U00028,2025-12-04T01:54:18,UAE,Dubai,Dubai,25.202655,55.266615,Yes,Referral
E001322,U00079,2026-02-28T21:37:37,USA,New York,New York,40.712812,-74.010624,No,Email
E001323,U00263,2025-04-24T21:20:13,USA,New York,New York,40.66893,-73.996126,No,Direct
E001324,U00132,2025-04-03T20:07:58,India,Mumbai,Maharashtra,19.096744,72.903289,No,Organic
E001325,U00331,2026-02-05T17:55:46,UAE,Dubai,Dubai,25.174388,55.270069,No,Organic
E001326,U00278,2026-02-05T06:05:39,UAE,Dubai,Dubai,25.193519,55.292524,Yes,Paid Search
E001327,U00206,2025-10-21T14:24:36,India,Mumbai,Maharashtra,19.094997,72.92407,No,Email
E001328,U00074,2025-12-29T02:49:24,Germany,Berlin,Berlin,52.553811,13.418598,No,Paid Search
E001329,U00135,2025-04-14T17:17:39,India,Mumbai,Maharashtra,19.114012,72.903797,No,Social
E001330,U00139,2025-03-06T15:04:09,India,Pune,Maharashtra,18.568698,73.873925,No,Organic
E001331,U00316,2026-03-09T03:25:50,India,Mumbai,Maharashtra,19.08368,72.83626,No,Referral
E001332,U00360,2025-04-03T00:59:51,India,Bengaluru,Karnataka,12.97383,77.544876,No,Direct
E001333,U00249,2025-03-21T19:48:13,USA,New York,New York,40.740744,-73.987485,No,Organic
E001334,U00029,2026-01-02T01:35:13,UK,London,England,51.503934,-0.167254,No,Organic
E001335,U00281,2026-03-26T16:59:27,India,Hyderabad,Telangana,17.357609,78.479165,No,Email
E001336,U00332,2025-08-17T02:25:16,Germany,Berlin,Berlin,52.507931,13.424939,No,Direct
E001337,U00018,2026-03-20T05:41:07,India,Bengaluru,Karnataka,12.954352,77.551337,No,Organic
E001338,U00285,2025-10-09T06:25:06,UK,London,England,51.4623,-0.166986,Yes,Paid Search
E001339,U00341,2025-08-13T12:28:00,India,Bengaluru,Karnataka,12.958822,77.55946,No,Paid Search
E001340,U00017,2025-03-05T14:52:59,India,Pune,Maharashtra,18.540733,73.868477,Yes,Direct
E001341,U00187,2026-04-30T23:06:21,India,Delhi,Delhi,28.62591,77.24757,No,Email
E001342,U00335,2026-05-31T10:36:31,India,Hyderabad,Telangana,17.399842,78.504144,No,Social
E001343,U00305,2025-12-17T12:56:05,India,Pune,Maharashtra,18.557216,73.848926,No,Social
E001344,U00348,2026-06-13T12:38:09,India,Delhi,Delhi,28.598555,77.197358,No,Direct
E001345,U00145,2025-03-06T18:19:37,India,Hyderabad,Telangana,17.401895,78.453276,No,Organic
E001346,U00150,2025-01-31T13:31:31,UAE,Dubai,Dubai,25.232656,55.241919,No,Direct
E001347,U00097,2025-07-05T03:16:04,UAE,Dubai,Dubai,25.164092,55.310607,No,Referral
E001348,U00408,2025-11-04T04:05:20,India,Pune,Maharashtra,18.55724,73.885641,No,Direct
E001349,U00381,2026-06-10T02:39:53,Germany,Berlin,Berlin,52.514729,13.408357,No,Organic
E001350,U00046,2025-12-22T14:06:19,USA,New York,New York,40.694823,-74.00636,No,Direct
E001351,U00316,2025-10-31T16:29:51,India,Bengaluru,Karnataka,13.001594,77.596696,No,Organic
E001352,U00264,2025-02-15T07:00:56,India,Hyderabad,Telangana,17.362287,78.497927,Yes,Social
E001353,U00024,2026-06-08T09:17:47,USA,New York,New York,40.702877,-74.027676,No,Social
E001354,U00296,2026-03-10T06:54:41,India,Hyderabad,Telangana,17.36807,78.493194,No,Paid Search
E001355,U00075,2025-12-09T19:46:08,India,Hyderabad,Telangana,17.372389,78.461049,No,Organic
E001356,U00030,2026-06-29T14:05:42,India,Mumbai,Maharashtra,19.116136,72.836753,No,Direct
E001357,U00347,2025-11-26T13:21:19,India,Mumbai,Maharashtra,19.122216,72.852729,No,Referral
E001358,U00306,2025-06-22T17:19:25,USA,New York,New York,40.729631,-73.98331,No,Organic
E001359,U00061,2026-01-24T10:10:07,India,Pune,Maharashtra,18.506097,73.864387,No,Organic
E001360,U00141,2026-06-23T09:48:40,UK,London,England,51.529521,-0.157744,No,Referral
E001361,U00080,2025-04-25T19:07:49,India,Bengaluru,Karnataka,13.009358,77.548588,No,Email
E001362,U00254,2026-05-30T17:34:55,India,Hyderabad,Telangana,17.350486,78.49832,No,Organic
E001363,U00084,2026-03-23T04:27:20,UAE,Dubai,Dubai,25.239956,55.250451,No,Email
E001364,U00073,2025-02-19T21:28:40,USA,New York,New York,40.749246,-73.984174,No,Social
E001365,U00374,2026-02-24T07:12:18,UK,London,England,51.554374,-0.152062,No,Social
E001366,U00127,2025-12-20T22:15:08,Singapore,Singapore,Singapore,1.302592,103.78725,No,Email
E001367,U00407,2025-05-20T23:52:30,USA,New York,New York,40.754685,-73.987781,Yes,Email
E001368,U00275,2025-02-06T19:57:34,India,Mumbai,Maharashtra,19.071801,72.877604,No,Social
E001369,U00217,2025-12-13T10:18:28,India,Delhi,Delhi,28.626049,77.248706,No,Email
E001370,U00317,2025-12-20T09:44:26,Germany,Berlin,Berlin,52.561948,13.406847,No,Referral
E001371,U00151,2025-08-05T12:50:54,USA,New York,New York,40.708902,-74.008936,No,Social
E001372,U00121,2025-08-04T15:29:24,UK,London,England,51.533049,-0.080952,Yes,Referral
E001373,U00355,2025-06-15T11:08:39,India,Delhi,Delhi,28.636104,77.217124,No,Organic
E001374,U00357,2025-12-19T09:10:44,UAE,Dubai,Dubai,25.251056,55.264296,No,Organic
E001375,U00128,2026-02-05T17:40:43,Germany,Berlin,Berlin,52.490879,13.392688,No,Organic
E001376,U00271,2025-08-11T09:48:57,India,Delhi,Delhi,28.64793,77.243149,No,Email
E001377,U00343,2025-09-29T10:38:32,Germany,Berlin,Berlin,52.49424,13.426877,No,Organic
E001378,U00070,2025-04-13T18:29:28,UAE,Dubai,Dubai,25.195759,55.301132,No,Paid Search
E001379,U00015,2026-05-26T11:40:17,India,Bengaluru,Karnataka,13.018209,77.625739,No,Referral
