session_id,user_id,timestamp,page_url,category,time_spent_seconds,device,referrer,clicked_cta,bounce
S001182,U00391,2026-03-06T09:23:03,/support,Support,134,Tablet,Direct,Yes,No
S001183,U00210,2025-12-17T06:03:21,/cart,Cart,178,Desktop,Affiliate,Yes,No
S001184,U00328,2026-06-24T10:09:07,/search,Discovery,701,Mobile,Email,No,No
S001185,U00204,2025-01-30T08:10:14,/product/sku-220,Product,20,Desktop,YouTube,Yes,No
S001186,U00249,2025-12-25T08:19:04,/blog/how-to-buy,Content,79,Desktop,YouTube,Yes,No
S001187,U00072,2026-01-01T16:07:09,/blog/how-to-buy,Content,295,Mobile,Google,Yes,No
S001188,U00151,2025-04-07T10:20:58,/product/sku-100,Product,557,Mobile,Google,Yes,No
S001189,U00347,2025-08-01T05:47:29,/home,Landing,167,Mobile,Google,Yes,No
S001190,U00111,2025-12-10T08:33:39,/checkout,Checkout,723,Desktop,YouTube,Yes,No
S001191,U00228,2025-02-10T17:05:28,/offers,Promotion,622,Desktop,Email,Yes,No
S001192,U00123,2025-06-05T08:00:12,/cart,Cart,103,Desktop,Direct,Yes,No
S001193,U00349,2026-06-04T14:07:18,/product/sku-220,Product,74,Desktop,Direct,Yes,No
S001194,U00213,2026-02-03T01:41:39,/home,Landing,120,Mobile,Instagram,Yes,No
S001195,U00203,2025-11-29T08:16:00,/checkout,Checkout,133,Desktop,Direct,No,No
S001196,U00206,2026-05-23T23:18:31,/home,Landing,333,Desktop,Google,No,No
S001197,U00333,2026-04-30T14:30:50,/offers,Promotion,387,Desktop,Google,No,No
S001198,U00053,2026-02-21T11:08:53,/blog/how-to-buy,Content,592,Desktop,Direct,No,No
S001199,U00348,2026-06-23T19:53:31,/support,Support,146,Desktop,YouTube,No,No
S001200,U00035,2025-09-18T06:48:50,/blog/how-to-buy,Content,28,Mobile,Affiliate,No,No
S001201,U00258,2026-04-02T07:12:26,/product/sku-220,Product,731,Tablet,Google,Yes,No
S001202,U00159,2025-07-03T14:44:48,/search,Discovery,765,Mobile,Google,Yes,Yes
S001203,U00256,2025-08-19T09:17:57,/cart,Cart,216,Desktop,Google,Yes,No
S001204,U00379,2025-09-13T07:13:22,/blog/how-to-buy,Content,147,Desktop,YouTube,Yes,No
S001205,U00332,2025-08-13T01:11:34,/support,Support,778,Desktop,YouTube,No,No
S001206,U00277,2025-02-12T00:00:43,/product/sku-220,Product,690,Tablet,YouTube,Yes,No
S001207,U00267,2025-09-07T19:44:53,/support,Support,197,Mobile,Direct,Yes,No
S001208,U00099,2025-02-10T11:20:32,/search,Discovery,659,Tablet,Google,Yes,Yes
S001209,U00408,2025-06-08T17:47:42,/checkout,Checkout,251,Mobile,Email,No,No
S001210,U00126,2025-11-26T08:14:44,/product/sku-220,Product,190,Mobile,Instagram,No,No
S001211,U00140,2026-01-09T17:40:19,/product/sku-220,Product,91,Tablet,Instagram,No,No
S001212,U00226,2025-11-25T07:38:52,/blog/how-to-buy,Content,527,Mobile,Email,Yes,No
S001213,U00011,2025-10-24T06:10:16,/blog/how-to-buy,Content,447,Mobile,Instagram,Yes,No
S001214,U00132,2025-10-23T12:06:23,/product/sku-100,Product,484,Desktop,Instagram,No,No
S001215,U00037,2025-09-16T19:56:04,/blog/how-to-buy,Content,149,Mobile,Google,Yes,No
S001216,U00007,2026-01-24T21:43:15,/home,Landing,757,Mobile,Email,No,No
S001217,U00381,2025-10-17T19:55:30,/support,Support,403,Mobile,YouTube,Yes,No
S001218,U00064,2025-10-26T21:40:36,/home,Landing,589,Desktop,Email,No,No
S001219,U00261,2026-01-15T12:34:16,/cart,Cart,660,Mobile,YouTube,Yes,No
S001220,U00377,2025-07-11T16:31:58,/support,Support,258,Mobile,Instagram,Yes,No
S001221,U00134,2026-04-16T06:08:17,/product/sku-100,Product,476,Tablet,Google,No,No
S001222,U00007,2025-04-01T16:01:00,/product/sku-100,Product,104,Mobile,Email,No,No
S001223,U00266,2025-05-27T15:55:13,/search,Discovery,443,Desktop,Email,No,No
S001224,U00273,2026-05-27T11:04:11,/checkout,Checkout,401,Mobile,YouTube,No,No
S001225,U00056,2026-05-10T03:15:33,/search,Discovery,596,Mobile,Instagram,Yes,No
S001226,U00384,2025-11-06T02:42:09,/product/sku-220,Product,725,Desktop,Google,No,Yes
S001227,U00397,2026-06-25T20:17:03,/search,Discovery,437,Mobile,YouTube,No,No
S001228,U00091,2025-10-19T00:00:29,/product/sku-100,Product,200,Mobile,Google,No,Yes
S001229,U00231,2026-03-17T11:21:48,/search,Discovery,227,Desktop,Direct,Yes,No
S001230,U00133,2025-11-14T12:26:33,/product/sku-220,Product,461,Mobile,Affiliate,Yes,No
S001231,U00041,2025-08-16T16:15:25,/product/sku-100,Product,97,Desktop,Instagram,Yes,No
S001232,U00245,2026-01-12T20:40:41,/product/sku-220,Product,698,Mobile,Direct,Yes,No
S001233,U00341,2026-03-29T09:34:12,/home,Landing,52,Desktop,Affiliate,Yes,No
S001234,U00390,2025-07-26T11:32:18,/checkout,Checkout,507,Mobile,Instagram,No,No
S001235,U00162,2025-07-06T02:24:44,/cart,Cart,379,Mobile,Email,Yes,No
S001236,U00413,2025-03-19T19:26:29,/cart,Cart,13,Mobile,YouTube,No,No
S001237,U00014,2026-04-13T12:24:01,/product/sku-100,Product,135,Mobile,Instagram,Yes,No
S001238,U00264,2025-11-17T21:14:16,/blog/how-to-buy,Content,686,Desktop,YouTube,No,Yes
S001239,U00024,2025-09-10T20:13:46,/cart,Cart,704,Mobile,Affiliate,No,No
S001240,U00179,2025-11-29T08:56:15,/search,Discovery,497,Tablet,YouTube,Yes,No
S001241,U00311,2025-06-01T12:29:52,/offers,Promotion,739,Desktop,Affiliate,Yes,Yes
S001242,U00155,2026-06-07T18:47:16,/search,Discovery,571,Tablet,Email,Yes,No
S001243,U00247,2026-05-30T16:32:39,/search,Discovery,563,Desktop,Google,Yes,No
S001244,U00055,2025-12-04T19:00:02,/search,Discovery,742,Desktop,Instagram,No,No
S001245,U00369,2025-07-20T02:32:38,/product/sku-220,Product,691,Mobile,YouTube,Yes,No
S001246,U00325,2026-01-18T02:46:35,/checkout,Checkout,102,Mobile,Instagram,Yes,No
S001247,U00330,2025-09-24T14:11:32,/search,Discovery,396,Tablet,YouTube,No,No
S001248,U00224,2025-07-01T06:17:04,/checkout,Checkout,238,Desktop,Instagram,Yes,Yes
S001249,U00380,2026-04-05T23:25:01,/cart,Cart,202,Mobile,Direct,No,Yes
S001250,U00195,2026-03-25T02:30:33,/cart,Cart,764,Desktop,Direct,Yes,No
S001251,U00164,2025-10-11T12:32:15,/support,Support,705,Tablet,Google,Yes,Yes
S001252,U00276,2025-12-24T18:15:28,/home,Landing,333,Desktop,Instagram,Yes,No
S001253,U00076,2026-04-13T04:07:40,/blog/how-to-buy,Content,300,Desktop,YouTube,Yes,No
S001254,U00258,2026-06-19T20:26:03,/offers,Promotion,136,Desktop,YouTube,No,No
S001255,U00254,2025-08-15T09:51:45,/product/sku-220,Product,731,Tablet,Direct,No,Yes
S001256,U00376,2025-06-24T19:38:28,/product/sku-220,Product,727,Mobile,Google,No,No
S001257,U00418,2026-05-28T01:18:59,/offers,Promotion,173,Tablet,Affiliate,No,No
S001258,U00179,2025-10-31T23:31:47,/blog/how-to-buy,Content,410,Desktop,YouTube,No,No
S001259,U00359,2026-03-02T15:38:50,/product/sku-220,Product,413,Desktop,Instagram,Yes,No
S001260,U00235,2026-05-24T11:15:43,/offers,Promotion,177,Mobile,Email,No,No
S001261,U00108,2025-06-19T10:21:30,/product/sku-100,Product,776,Desktop,YouTube,Yes,No
S001262,U00348,2025-04-25T15:33:54,/search,Discovery,395,Tablet,Email,Yes,No
S001263,U00183,2026-01-04T01:41:03,/search,Discovery,193,Tablet,Direct,No,No
S001264,U00322,2025-11-10T18:59:38,/product/sku-100,Product,260,Desktop,Google,No,No
S001265,U00335,2025-10-19T13:26:04,/product/sku-100,Product,718,Tablet,YouTube,Yes,No
S001266,U00141,2026-05-07T03:33:03,/support,Support,678,Mobile,Direct,Yes,Yes
S001267,U00251,2026-05-14T04:44:11,/search,Discovery,694,Tablet,Google,Yes,No
S001268,U00141,2026-06-23T19:59:13,/blog/how-to-buy,Content,773,Desktop,Affiliate,Yes,No
S001269,U00153,2026-03-20T20:05:55,/support,Support,138,Desktop,Direct,Yes,No
S001270,U00202,2026-03-08T21:42:45,/home,Landing,559,Mobile,Affiliate,No,Yes
S001271,U00366,2026-05-22T04:34:51,/checkout,Checkout,137,Mobile,Google,Yes,Yes
S001272,U00003,2026-03-07T20:45:47,/product/sku-100,Product,467,Mobile,Direct,Yes,Yes
S001273,U00335,2025-05-06T05:10:37,/product/sku-220,Product,99,Mobile,Direct,Yes,No
S001274,U00153,2025-10-10T09:14:34,/checkout,Checkout,567,Desktop,YouTube,Yes,No
S001275,U00266,2025-08-16T21:18:47,/home,Landing,684,Mobile,Google,No,No
S001276,U00181,2026-04-16T19:52:03,/checkout,Checkout,561,Mobile,YouTube,Yes,No
S001277,U00122,2025-01-29T12:46:13,/home,Landing,202,Desktop,Google,Yes,No
S001278,U00303,2025-10-06T21:27:35,/product/sku-220,Product,294,Desktop,Affiliate,No,Yes
S001279,U00134,2025-10-24T12:56:17,/offers,Promotion,675,Tablet,Email,No,Yes
S001280,U00347,2025-11-27T08:58:29,/offers,Promotion,721,Desktop,Google,Yes,No
S001281,U00325,2026-06-26T05:20:53,/offers,Promotion,671,Desktop,Instagram,Yes,No
S001282,U00162,2025-12-03T19:23:44,/product/sku-100,Product,398,Desktop,Affiliate,Yes,Yes
S001283,U00273,2025-03-27T10:21:52,/search,Discovery,710,Mobile,Direct,No,No
S001284,U00171,2025-08-01T05:48:18,/cart,Cart,159,Mobile,Google,No,Yes
S001285,U00114,2025-10-22T02:13:06,/support,Support,117,Mobile,Direct,Yes,No
S001286,U00302,2026-01-16T07:09:08,/offers,Promotion,107,Mobile,YouTube,No,No
S001287,U00025,2025-05-13T14:57:45,/search,Discovery,335,Tablet,Email,Yes,No
S001288,U00283,2026-04-07T20:27:49,/checkout,Checkout,422,Mobile,Google,No,Yes
S001289,U00366,2025-05-01T18:34:03,/checkout,Checkout,683,Desktop,Email,No,Yes
S001290,U00363,2025-07-13T11:46:38,/cart,Cart,704,Mobile,YouTube,No,Yes
S001291,U00409,2025-12-31T00:33:50,/cart,Cart,524,Desktop,Email,Yes,No
S001292,U00157,2025-11-12T17:59:05,/search,Discovery,330,Mobile,YouTube,Yes,Yes
S001293,U00048,2025-05-09T05:55:54,/product/sku-220,Product,599,Desktop,YouTube,No,No
S001294,U00414,2025-01-09T07:21:47,/blog/how-to-buy,Content,444,Mobile,YouTube,Yes,No
S001295,U00351,2026-06-10T15:59:05,/checkout,Checkout,555,Mobile,Email,Yes,No
S001296,U00366,2025-11-27T02:10:51,/home,Landing,729,Mobile,Instagram,Yes,No
S001297,U00351,2026-04-19T04:11:31,/checkout,Checkout,53,Mobile,Google,Yes,Yes
S001298,U00069,2026-02-03T23:46:22,/cart,Cart,371,Tablet,Email,No,No
S001299,U00058,2025-09-20T12:00:17,/cart,Cart,705,Desktop,Affiliate,Yes,No
S001300,U00151,2025-07-25T15:18:44,/blog/how-to-buy,Content,228,Desktop,YouTube,No,No
S001301,U00330,2026-02-05T10:09:26,/offers,Promotion,46,Tablet,Affiliate,No,Yes
S001302,U00316,2025-12-24T13:37:05,/home,Landing,346,Desktop,Direct,Yes,No
S001303,U00206,2025-10-03T08:57:41,/product/sku-100,Product,19,Desktop,Email,Yes,Yes
S001304,U00079,2025-11-16T00:21:29,/checkout,Checkout,136,Tablet,Direct,Yes,No
S001305,U00116,2026-01-01T14:27:33,/offers,Promotion,414,Desktop,Instagram,No,No
S001306,U00416,2025-07-29T07:30:09,/checkout,Checkout,121,Tablet,YouTube,No,Yes
S001307,U00383,2025-12-04T01:36:13,/cart,Cart,15,Desktop,YouTube,Yes,Yes
S001308,U00021,2025-04-14T19:58:55,/offers,Promotion,414,Mobile,Instagram,Yes,Yes
S001309,U00246,2026-06-01T17:01:34,/product/sku-220,Product,282,Desktop,Email,No,No
S001310,U00167,2025-11-07T14:13:45,/product/sku-100,Product,523,Mobile,YouTube,No,Yes
S001311,U00406,2025-01-17T10:18:20,/search,Discovery,139,Desktop,Affiliate,Yes,No
S001312,U00027,2026-06-11T20:37:14,/product/sku-220,Product,360,Mobile,Affiliate,Yes,No
S001313,U00145,2026-01-13T10:22:39,/offers,Promotion,94,Mobile,Google,Yes,No
S001314,U00128,2025-08-07T08:48:27,/product/sku-100,Product,127,Mobile,YouTube,Yes,No
S001315,U00102,2026-01-04T02:00:09,/support,Support,733,Mobile,Direct,Yes,Yes
S001316,U00118,2025-04-04T13:33:33,/product/sku-100,Product,145,Mobile,Instagram,Yes,No
S001317,U00010,2026-04-24T19:47:04,/support,Support,214,Desktop,Direct,No,No
S001318,U00359,2026-05-07T21:45:12,/offers,Promotion,246,Desktop,Email,No,Yes
S001319,U00330,2025-02-10T02:55:41,/support,Support,321,Desktop,Instagram,No,No
S001320,U00127,2025-09-06T10:15:58,/support,Support,58,Desktop,Direct,Yes,No
S001321,U00109,2025-08-10T14:41:37,/cart,Cart,493,Desktop,Affiliate,Yes,No
S001322,U00252,2025-10-10T09:38:44,/offers,Promotion,352,Desktop,Direct,Yes,No
S001323,U00170,2025-10-08T01:29:16,/product/sku-100,Product,769,Mobile,YouTube,No,No
S001324,U00108,2026-03-30T20:38:55,/offers,Promotion,403,Desktop,Direct,Yes,No
S001325,U00022,2026-04-01T14:17:52,/search,Discovery,680,Mobile,Google,No,No
S001326,U00280,2026-04-26T19:11:22,/search,Discovery,361,Desktop,Email,Yes,No
S001327,U00023,2025-04-10T06:57:36,/product/sku-100,Product,206,Mobile,YouTube,No,No
S001328,U00178,2025-10-12T06:57:31,/checkout,Checkout,469,Mobile,Direct,No,Yes
S001329,U00269,2026-01-27T08:48:24,/support,Support,32,Desktop,Instagram,Yes,No
S001330,U00407,2026-06-23T21:25:53,/home,Landing,204,Mobile,Email,No,No
S001331,U00039,2025-05-09T13:28:59,/checkout,Checkout,458,Mobile,Email,No,No
S001332,U00106,2025-05-23T23:14:43,/offers,Promotion,13,Desktop,Google,Yes,No
S001333,U00234,2026-01-27T07:50:37,/checkout,Checkout,734,Mobile,Instagram,No,No
S001334,U00363,2025-07-28T13:28:33,/offers,Promotion,575,Desktop,Google,Yes,No
S001335,U00021,2026-05-12T19:17:39,/offers,Promotion,161,Tablet,Instagram,Yes,No
S001336,U00329,2025-07-13T09:50:48,/home,Landing,225,Mobile,Direct,No,No
S001337,U00167,2025-03-06T15:49:14,/cart,Cart,732,Mobile,Instagram,Yes,No
S001338,U00167,2025-02-14T11:28:03,/offers,Promotion,650,Mobile,Instagram,Yes,No
S001339,U00091,2025-07-18T19:56:50,/offers,Promotion,26,Mobile,Affiliate,Yes,No
S001340,U00335,2025-07-19T21:15:41,/support,Support,651,Mobile,Affiliate,Yes,No
S001341,U00167,2025-07-28T18:40:26,/product/sku-220,Product,218,Mobile,Email,Yes,No
S001342,U00189,2025-04-26T05:08:58,/support,Support,500,Desktop,Google,No,Yes
S001343,U00097,2026-03-19T11:11:40,/product/sku-100,Product,512,Tablet,Google,No,Yes
S001344,U00091,2025-11-03T04:22:15,/product/sku-100,Product,713,Mobile,Direct,Yes,Yes
S001345,U00233,2026-05-17T01:53:06,/product/sku-220,Product,422,Desktop,Affiliate,Yes,No
S001346,U00309,2025-03-19T11:06:03,/home,Landing,396,Desktop,Direct,Yes,No
S001347,U00068,2025-07-12T21:26:52,/home,Landing,95,Desktop,YouTube,Yes,No
S001348,U00406,2025-03-24T14:18:05,/home,Landing,565,Mobile,Instagram,Yes,No
S001349,U00389,2026-03-14T04:18:26,/blog/how-to-buy,Content,464,Mobile,Instagram,No,No
S001350,U00029,2026-02-27T04:04:01,/product/sku-220,Product,718,Desktop,Affiliate,Yes,Yes
S001351,U00053,2026-02-28T00:51:52,/home,Landing,313,Desktop,Email,Yes,Yes
S001352,U00013,2025-06-26T01:31:51,/product/sku-220,Product,447,Desktop,Instagram,No,No
S001353,U00352,2025-03-29T07:26:58,/support,Support,513,Desktop,Direct,Yes,Yes
S001354,U00183,2025-03-01T06:08:51,/offers,Promotion,640,Desktop,Instagram,Yes,No
S001355,U00092,2025-11-29T22:12:45,/product/sku-100,Product,553,Desktop,Google,No,Yes
S001356,U00320,2025-08-11T22:10:16,/offers,Promotion,366,Mobile,Instagram,No,No
S001357,U00416,2025-03-01T07:37:49,/offers,Promotion,12,Mobile,Google,Yes,No
S001358,U00229,2026-01-07T14:37:08,/support,Support,78,Desktop,Email,No,Yes
S001359,U00066,2025-05-22T06:20:45,/cart,Cart,404,Desktop,Email,No,No
S001360,U00309,2026-05-10T11:09:43,/support,Support,351,Desktop,YouTube,Yes,No
S001361,U00255,2026-02-23T10:58:35,/checkout,Checkout,556,Mobile,Affiliate,Yes,No
S001362,U00270,2026-03-25T20:23:51,/support,Support,720,Mobile,Google,Yes,No
S001363,U00105,2025-01-14T07:47:09,/home,Landing,381,Mobile,Google,Yes,Yes
S001364,U00185,2025-04-19T05:39:31,/cart,Cart,311,Mobile,Affiliate,No,No
S001365,U00029,2025-04-18T00:48:09,/product/sku-220,Product,130,Tablet,YouTube,Yes,No
S001366,U00357,2025-11-26T21:08:41,/home,Landing,390,Desktop,Direct,Yes,No
S001367,U00016,2025-04-25T02:09:57,/product/sku-100,Product,384,Desktop,Google,Yes,Yes
S001368,U00077,2025-05-22T16:38:21,/support,Support,491,Mobile,YouTube,No,No
S001369,U00228,2026-05-16T20:49:19,/cart,Cart,721,Desktop,Direct,Yes,Yes
S001370,U00310,2025-05-15T19:46:10,/home,Landing,525,Desktop,Email,No,No
S001371,U00284,2025-07-20T10:28:54,/blog/how-to-buy,Content,595,Mobile,YouTube,Yes,No
S001372,U00140,2025-03-13T09:49:15,/product/sku-100,Product,544,Desktop,Google,Yes,No
S001373,U00113,2025-11-01T16:50:00,/home,Landing,198,Mobile,Affiliate,Yes,No
S001374,U00245,2025-09-01T06:16:42,/blog/how-to-buy,Content,678,Mobile,Email,Yes,Yes
S001375,U00332,2025-11-26T12:04:09,/cart,Cart,209,Desktop,Direct,Yes,No
S001376,U00015,2025-07-06T01:09:40,/cart,Cart,298,Desktop,Direct,Yes,No
S001377,U00388,2025-08-29T02:24:59,/home,Landing,202,Mobile,YouTube,Yes,No
S001378,U00292,2026-03-15T16:34:32,/search,Discovery,55,Mobile,Email,Yes,Yes
S001379,U00159,2025-01-07T14:03:17,/search,Discovery,375,Mobile,Email,Yes,No
S001380,U00372,2025-10-04T09:17:16,/support,Support,142,Mobile,Direct,No,No
S001381,U00052,2026-01-26T01:15:35,/checkout,Checkout,163,Desktop,Email,No,No
S001382,U00149,2025-05-06T05:24:52,/home,Landing,165,Mobile,Direct,Yes,No
S001383,U00111,2026-06-14T07:19:48,/product/sku-220,Product,679,Desktop,YouTube,Yes,No
S001384,U00265,2026-04-18T19:42:57,/checkout,Checkout,677,Mobile,Instagram,No,No
S001385,U00149,2025-10-07T20:47:01,/cart,Cart,648,Mobile,Email,Yes,No
S001386,U00123,2025-06-12T04:41:55,/support,Support,635,Mobile,Google,No,Yes
S001387,U00074,2025-08-29T10:17:12,/home,Landing,570,Mobile,Direct,No,Yes
S001388,U00087,2025-08-18T14:32:09,/cart,Cart,175,Desktop,Affiliate,No,No
S001389,U00092,2025-12-24T20:50:15,/search,Discovery,274,Tablet,Instagram,No,No
S001390,U00064,2026-03-18T17:57:35,/product/sku-100,Product,509,Desktop,Instagram,No,No
S001391,U00226,2025-10-12T20:23:05,/product/sku-100,Product,534,Mobile,Instagram,No,Yes
S001392,U00260,2025-12-16T14:19:41,/support,Support,279,Mobile,YouTube,Yes,No
S001393,U00380,2025-07-10T03:42:56,/home,Landing,726,Mobile,Direct,Yes,No
S001394,U00193,2025-05-03T21:10:11,/offers,Promotion,593,Desktop,Direct,Yes,No
S001395,U00343,2025-03-14T15:01:28,/blog/how-to-buy,Content,367,Mobile,YouTube,No,Yes
S001396,U00375,2025-03-26T03:45:33,/product/sku-100,Product,416,Mobile,Google,No,No
S001397,U00176,2026-04-15T10:15:45,/cart,Cart,507,Desktop,YouTube,No,Yes
S001398,U00020,2026-02-28T09:03:01,/blog/how-to-buy,Content,169,Tablet,Google,Yes,No
S001399,U00308,2025-10-23T09:01:22,/home,Landing,73,Tablet,Instagram,No,No
S001400,U00028,2025-06-14T06:30:47,/product/sku-220,Product,33,Tablet,YouTube,No,No
S001401,U00043,2025-04-21T02:11:09,/product/sku-100,Product,80,Desktop,Direct,No,No
S001402,U00215,2026-02-12T14:34:11,/blog/how-to-buy,Content,229,Mobile,Instagram,Yes,No
S001403,U00220,2025-09-23T15:41:56,/search,Discovery,314,Desktop,Instagram,No,No
S001404,U00353,2025-05-05T19:27:46,/checkout,Checkout,723,Mobile,YouTube,No,No
S001405,U00401,2026-04-09T19:17:04,/checkout,Checkout,213,Desktop,YouTube,Yes,No
S001406,U00008,2025-04-27T21:38:25,/cart,Cart,479,Tablet,Email,No,Yes
S001407,U00135,2026-02-09T10:23:48,/support,Support,749,Desktop,Email,Yes,No
S001408,U00019,2025-06-19T19:25:25,/search,Discovery,773,Tablet,Email,Yes,No
S001409,U00179,2025-06-12T22:16:01,/product/sku-220,Product,205,Tablet,Affiliate,Yes,No
S001410,U00009,2025-08-23T12:39:10,/cart,Cart,324,Mobile,Direct,No,No
S001411,U00212,2025-11-15T18:09:52,/blog/how-to-buy,Content,370,Desktop,Affiliate,No,No
S001412,U00059,2025-05-17T13:24:24,/cart,Cart,479,Mobile,Google,Yes,No
S001413,U00146,2026-05-28T07:56:22,/support,Support,715,Mobile,YouTube,No,No
S001414,U00045,2025-03-22T15:11:48,/search,Discovery,101,Mobile,Affiliate,No,Yes
S001415,U00052,2026-05-08T01:45:53,/checkout,Checkout,464,Mobile,Direct,No,No
S001416,U00115,2025-12-20T02:54:54,/product/sku-220,Product,574,Desktop,Google,No,No
S001417,U00407,2025-12-27T08:36:04,/cart,Cart,432,Tablet,YouTube,No,Yes
S001418,U00401,2025-06-23T22:28:50,/cart,Cart,529,Desktop,YouTube,No,No
S001419,U00345,2025-07-07T14:54:04,/support,Support,14,Tablet,Email,Yes,Yes
S001420,U00405,2025-10-18T19:25:43,/product/sku-100,Product,541,Mobile,Affiliate,No,No
S001421,U00124,2026-03-08T15:44:11,/support,Support,410,Desktop,YouTube,No,No
S001422,U00066,2026-05-10T04:59:51,/support,Support,409,Tablet,Google,No,No
S001423,U00082,2025-12-06T17:45:23,/checkout,Checkout,246,Desktop,Google,Yes,No
S001424,U00391,2026-05-03T06:03:43,/support,Support,276,Mobile,Google,No,No
S001425,U00014,2025-12-06T18:07:09,/search,Discovery,21,Mobile,Affiliate,Yes,Yes
S001426,U00041,2026-03-21T03:00:34,/checkout,Checkout,401,Desktop,YouTube,Yes,No
S001427,U00096,2025-07-06T04:44:23,/cart,Cart,678,Mobile,Instagram,Yes,No
S001428,U00372,2025-10-21T16:25:28,/product/sku-220,Product,276,Mobile,Instagram,Yes,No
S001429,U00327,2026-03-26T23:57:07,/home,Landing,115,Desktop,Affiliate,Yes,Yes
S001430,U00135,2025-05-21T07:08:39,/offers,Promotion,105,Desktop,Instagram,Yes,No
S001431,U00408,2025-01-18T01:18:27,/blog/how-to-buy,Content,433,Desktop,YouTube,Yes,No
S001432,U00193,2025-09-01T13:38:48,/support,Support,658,Tablet,Google,Yes,No
S001433,U00338,2026-03-17T15:07:25,/product/sku-100,Product,656,Mobile,Direct,Yes,No
S001434,U00248,2026-04-22T21:52:57,/cart,Cart,624,Mobile,Google,No,No
S001435,U00311,2025-01-23T22:56:58,/product/sku-220,Product,558,Desktop,Affiliate,Yes,No
S001436,U00059,2025-06-18T12:23:10,/cart,Cart,40,Desktop,Google,Yes,No
S001437,U00138,2025-08-01T13:30:46,/product/sku-100,Product,503,Desktop,Direct,No,No
S001438,U00240,2026-01-21T02:24:49,/offers,Promotion,456,Mobile,Email,Yes,No
S001439,U00352,2025-08-07T07:45:44,/product/sku-220,Product,412,Desktop,Affiliate,No,Yes
S001440,U00370,2026-01-14T21:50:37,/product/sku-220,Product,453,Mobile,Email,No,No
S001441,U00311,2025-10-25T12:29:31,/search,Discovery,449,Desktop,Instagram,No,No
S001442,U00231,2025-05-10T21:44:53,/search,Discovery,44,Tablet,Instagram,No,No
S001443,U00181,2025-11-06T08:58:28,/checkout,Checkout,40,Desktop,Instagram,No,No
S001444,U00126,2025-02-26T10:06:50,/cart,Cart,230,Mobile,Instagram,Yes,No
S001445,U00005,2025-09-05T10:55:55,/search,Discovery,714,Desktop,Instagram,Yes,No
S001446,U00120,2026-03-13T05:44:21,/cart,Cart,77,Desktop,Affiliate,Yes,No
S001447,U00288,2025-08-04T23:11:56,/search,Discovery,743,Mobile,YouTube,Yes,No
S001448,U00350,2025-12-05T00:49:11,/support,Support,335,Mobile,Google,Yes,Yes
S001449,U00256,2025-02-06T08:15:47,/blog/how-to-buy,Content,291,Mobile,Direct,No,Yes
S001450,U00303,2025-10-25T08:58:53,/cart,Cart,252,Mobile,Instagram,Yes,No
S001451,U00237,2025-08-09T20:57:47,/home,Landing,144,Mobile,Email,Yes,No
S001452,U00021,2025-09-20T01:24:10,/checkout,Checkout,670,Desktop,Email,Yes,No
S001453,U00371,2025-08-22T19:00:52,/support,Support,291,Desktop,Instagram,No,Yes
S001454,U00253,2026-04-21T14:29:03,/cart,Cart,58,Desktop,YouTube,No,No
S001455,U00192,2026-04-25T23:55:34,/search,Discovery,115,Desktop,Direct,Yes,Yes
S001456,U00353,2025-12-05T09:42:35,/cart,Cart,241,Desktop,Google,No,No
S001457,U00003,2026-06-19T13:44:48,/checkout,Checkout,63,Desktop,Direct,Yes,Yes
S001458,U00039,2025-07-24T20:13:48,/offers,Promotion,347,Mobile,Email,No,No
S001459,U00299,2025-12-24T19:57:15,/product/sku-100,Product,132,Desktop,Google,No,No
S001460,U00268,2026-02-14T18:58:13,/search,Discovery,256,Mobile,YouTube,No,No
S001461,U00396,2026-01-10T22:17:52,/cart,Cart,241,Desktop,Instagram,Yes,No
S001462,U00338,2026-05-18T15:27:25,/product/sku-220,Product,762,Mobile,YouTube,Yes,Yes
S001463,U00031,2025-06-15T00:49:47,/blog/how-to-buy,Content,23,Mobile,Email,No,Yes
S001464,U00175,2025-06-12T01:43:53,/search,Discovery,614,Mobile,Affiliate,No,No
S001465,U00363,2025-12-19T15:34:58,/offers,Promotion,681,Desktop,Affiliate,Yes,No
S001466,U00187,2025-10-27T11:39:10,/product/sku-220,Product,473,Mobile,Affiliate,Yes,No
S001467,U00036,2025-08-04T19:17:01,/product/sku-220,Product,443,Desktop,Instagram,Yes,Yes
S001468,U00382,2025-03-27T14:15:41,/search,Discovery,256,Desktop,Email,Yes,No
S001469,U00339,2026-02-17T08:25:16,/blog/how-to-buy,Content,473,Desktop,Direct,Yes,No
S001470,U00078,2025-11-05T07:16:27,/product/sku-220,Product,524,Mobile,Instagram,Yes,No
S001471,U00051,2025-02-08T03:55:53,/cart,Cart,674,Desktop,Email,Yes,No
S001472,U00091,2026-04-07T09:52:44,/support,Support,292,Mobile,Email,No,Yes
S001473,U00331,2025-07-13T08:39:25,/home,Landing,123,Desktop,Direct,Yes,No
S001474,U00034,2026-02-18T07:39:15,/product/sku-220,Product,113,Desktop,Affiliate,No,No
S001475,U00113,2026-06-22T05:55:13,/search,Discovery,284,Mobile,Google,Yes,No
S001476,U00362,2026-04-09T04:05:14,/offers,Promotion,304,Mobile,Direct,Yes,No
S001477,U00379,2025-08-26T03:39:19,/blog/how-to-buy,Content,714,Desktop,Instagram,Yes,Yes
